,min,max,mean,std,month,district
2249,-0.1973000019788742,0.9986000061035156,0.7547780165112602,0.15644197870216733,2020-01-01,Sonoma-Mendocino Coast District
2817,-0.20000000298023224,0.9970999956130981,0.42082225435515713,0.15239888982325656,2020-01-09,Angeles District
3064,-0.20000000298023224,0.9926999807357788,0.5790576507195196,0.14527967329594277,2020-01-09,Bay Area District
100,-0.20000000298023224,0.8880000114440918,0.4082247087538558,0.15775436511668736,2020-01-09,Capital District
347,-0.20000000298023224,0.9986000061035156,0.4455403612084517,0.20820687507853028,2020-01-09,Central Valley District
3311,-0.1914999932050705,0.9320999979972839,0.5431447574227539,0.11934626072281082,2020-01-09,Channel Coast District
594,-0.19869999587535858,0.9235000014305115,0.34803654501108855,0.18885784891126417,2020-01-09,Colorado Desert District
841,-0.20000000298023224,0.9815000295639038,0.5132992974225061,0.1431598381306549,2020-01-09,Diablo Range District
1088,-0.20000000298023224,0.9853000044822693,0.5504982603230478,0.15612670365025152,2020-01-09,Gold Fields District
2076,-0.1996999979019165,0.9983999729156494,0.29540828369113187,0.19857660544640174,2020-01-09,Great Basin District
2570,-0.1972000002861023,0.9891999959945679,0.18821040611622505,0.13395954886304498,2020-01-09,Inland Empire District
3558,-0.18240000307559967,0.9634000062942505,0.5709608672853337,0.1396989834011921,2020-01-09,Monterey District
3805,-0.1907999962568283,0.9993000030517578,0.5495539338336517,0.2884198955547536,2020-01-09,North Coast Redwoods District
1335,-0.20000000298023224,0.9991999864578247,0.33414715669865847,0.24007426420466169,2020-01-09,Northern Buttes District
4052,-0.09610000252723694,0.8934999704360962,0.5489829366938596,0.10789310945577026,2020-01-09,Oceano Dunes District
1582,-0.20000000298023224,0.9369999766349792,0.1697578435999131,0.13193396388855336,2020-01-09,Ocotillo Wells District
4299,-0.14910000562667847,0.8902999758720398,0.47624231752575746,0.14583321507186148,2020-01-09,Orange Coast District
4546,-0.20000000298023224,0.8123000264167786,0.4629010081491326,0.12408788410412572,2020-01-09,San Diego Coast District
4793,-0.19910000264644623,0.9524000287055969,0.5227047080650729,0.09816547681430568,2020-01-09,San Luis Obispo Coast District
5040,-0.19210000336170197,0.9975000023841858,0.6428839263794267,0.1921758795709512,2020-01-09,Santa Cruz District
1829,-0.20000000298023224,0.9991999864578247,0.26806373798350336,0.23052309412343155,2020-01-09,Sierra District
2323,-0.18019999563694,0.9988999962806702,0.6906634475641785,0.186137735162727,2020-01-09,Sonoma-Mendocino Coast District
2839,-0.19449999928474426,0.9855999946594238,0.44691853250993513,0.16691266977864344,2020-01-17,Angeles District
3086,-0.20000000298023224,0.9904999732971191,0.5961100353778996,0.1408120799924593,2020-01-17,Bay Area District
122,-0.20000000298023224,0.9025999903678894,0.45461368701478194,0.17038214693396647,2020-01-17,Capital District
369,-0.19930000603199005,0.9980999827384949,0.4772984116865356,0.22005037176160613,2020-01-17,Central Valley District
3333,-0.19760000705718994,0.9846000075340271,0.5648659544521033,0.12105264868653648,2020-01-17,Channel Coast District
616,-0.19850000739097595,0.9172000288963318,0.356644814060037,0.1929016379756798,2020-01-17,Colorado Desert District
863,-0.20000000298023224,0.9932000041007996,0.5553106582982626,0.1511438754314159,2020-01-17,Diablo Range District
1110,-0.18389999866485596,0.9934999942779541,0.5744997151402934,0.16153934488093058,2020-01-17,Gold Fields District
2098,-0.20000000298023224,0.9961000084877014,0.3146140319806825,0.210951127278588,2020-01-17,Great Basin District
2592,-0.1988999992609024,0.982200026512146,0.19289451539797775,0.14018161796041506,2020-01-17,Inland Empire District
3580,-0.1006999984383583,0.9980999827384949,0.6279923899146835,0.14438347151997852,2020-01-17,Monterey District
3827,-0.1988999992609024,0.9990000128746033,0.5421139916017891,0.2391358608912657,2020-01-17,North Coast Redwoods District
1357,-0.20000000298023224,0.9994000196456909,0.40744257088914376,0.22570460751595084,2020-01-17,Northern Buttes District
4074,-0.125900000333786,0.9466999769210815,0.5639378238073385,0.10987539644575788,2020-01-17,Oceano Dunes District
1604,-0.20000000298023224,0.9251000285148621,0.17011141407018363,0.14227991292854666,2020-01-17,Ocotillo Wells District
4321,0.002099999925121665,0.8636999726295471,0.5052619541998272,0.16026313828878677,2020-01-17,Orange Coast District
4568,-0.17880000174045563,0.8526999950408936,0.47876340153255015,0.12659623263044292,2020-01-17,San Diego Coast District
4815,-0.19689999520778656,0.9954000115394592,0.570613775458306,0.09953409476806241,2020-01-17,San Luis Obispo Coast District
5062,-0.20000000298023224,0.9984999895095825,0.6476170065620175,0.19043822460365414,2020-01-17,Santa Cruz District
1851,-0.20000000298023224,0.9987999796867371,0.2765894041397033,0.2222805012996219,2020-01-17,Sierra District
2345,-0.19660000503063202,0.9986000061035156,0.7313631483325138,0.1453874993779794,2020-01-17,Sonoma-Mendocino Coast District
2895,-0.19419999420642853,0.9302999973297119,0.43224330290981766,0.16069888648281214,2020-01-25,Angeles District
3142,-0.20000000298023224,0.9470000267028809,0.6133276064213564,0.14375555497473347,2020-01-25,Bay Area District
178,-0.20000000298023224,0.9528999924659729,0.48781678912427273,0.18271502256012492,2020-01-25,Capital District
425,-0.20000000298023224,0.9955000281333923,0.4722265771384242,0.2237752278342918,2020-01-25,Central Valley District
3389,-0.19859999418258667,0.9043999910354614,0.5612945757376433,0.12676472586348522,2020-01-25,Channel Coast District
672,-0.19679999351501465,0.9146999716758728,0.3597340459392486,0.19239345727800686,2020-01-25,Colorado Desert District
919,-0.19910000264644623,0.9332000017166138,0.5654868431403398,0.15883495716289925,2020-01-25,Diablo Range District
1166,-0.19930000603199005,0.9886000156402588,0.608927584834371,0.14499997587980332,2020-01-25,Gold Fields District
2154,-0.20000000298023224,0.9972000122070312,0.3118303487153303,0.209899669014772,2020-01-25,Great Basin District
2648,-0.20000000298023224,0.9861999750137329,0.1920526163239833,0.13752866371156555,2020-01-25,Inland Empire District
3636,-0.14710000157356262,0.9783999919891357,0.6008891644943135,0.1423632781598613,2020-01-25,Monterey District
3883,-0.1932000070810318,0.9991000294685364,0.7071481136236636,0.19257488329512099,2020-01-25,North Coast Redwoods District
1413,-0.20000000298023224,0.9988999962806702,0.47212289042228744,0.2093492132175017,2020-01-25,Northern Buttes District
4130,-0.16220000386238098,0.896399974822998,0.5686253069737829,0.1124127157892564,2020-01-25,Oceano Dunes District
1660,-0.20000000298023224,0.911300003528595,0.17737667221017467,0.13947092412039155,2020-01-25,Ocotillo Wells District
4377,-0.1688999980688095,0.8432000279426575,0.48529390391506555,0.15337567225020107,2020-01-25,Orange Coast District
4624,-0.19629999995231628,0.8331999778747559,0.4714817130438581,0.128980530107125,2020-01-25,San Diego Coast District
4871,-0.19519999623298645,0.9240000247955322,0.5664473813821364,0.10166725505876775,2020-01-25,San Luis Obispo Coast District
5118,-0.19789999723434448,0.9406999945640564,0.6656220006534747,0.2008306968621246,2020-01-25,Santa Cruz District
1907,-0.20000000298023224,0.9983999729156494,0.3044039994466425,0.24047505556089296,2020-01-25,Sierra District
2401,-0.1981000006198883,0.9987000226974487,0.7356235053237514,0.13991114732754767,2020-01-25,Sonoma-Mendocino Coast District
2787,-0.18080000579357147,0.9348000288009644,0.43860918537524735,0.16375886350871888,2020-02-02,Angeles District
3034,-0.20000000298023224,0.9972000122070312,0.6328807681624056,0.14392241856523308,2020-02-02,Bay Area District
70,-0.1987999975681305,0.9495000243186951,0.49235561089917446,0.18118981802955467,2020-02-02,Capital District
317,-0.20000000298023224,0.9980000257492065,0.47396910315810425,0.2222144223208131,2020-02-02,Central Valley District
3281,-0.18240000307559967,0.9088000059127808,0.5717124831802838,0.12920324921010445,2020-02-02,Channel Coast District
564,-0.20000000298023224,0.8960999846458435,0.35706136364340796,0.19194783481140834,2020-02-02,Colorado Desert District
811,-0.20000000298023224,0.9645000100135803,0.5732818308870781,0.16233125949976474,2020-02-02,Diablo Range District
1058,-0.19619999825954437,0.9955000281333923,0.6114550777771842,0.14913334623547814,2020-02-02,Gold Fields District
2046,-0.19900000095367432,0.9984999895095825,0.30687228445029274,0.20234527630439128,2020-02-02,Great Basin District
2540,-0.20000000298023224,0.9947999715805054,0.19420995277630093,0.14080454362013262,2020-02-02,Inland Empire District
3528,-0.05480000004172325,0.9962999820709229,0.613671121011105,0.14718883118463244,2020-02-02,Monterey District
3775,-0.17820000648498535,0.9984999895095825,0.7391879735590554,0.18765186055585054,2020-02-02,North Coast Redwoods District
1305,-0.20000000298023224,0.998199999332428,0.48935518919681004,0.21294899022360667,2020-02-02,Northern Buttes District
4022,-0.03500000014901161,0.8812000155448914,0.5636294468871444,0.110882100309746,2020-02-02,Oceano Dunes District
1552,-0.20000000298023224,0.9574000239372253,0.1754460184113434,0.15038568445027872,2020-02-02,Ocotillo Wells District
4269,0.012199999764561653,0.8723999857902527,0.5017281594520727,0.16160258212101525,2020-02-02,Orange Coast District
4516,-0.1770000010728836,0.8666999936103821,0.4798299142901153,0.13048118588910584,2020-02-02,San Diego Coast District
4763,-0.20000000298023224,0.9779999852180481,0.5576038786641454,0.10342024869711522,2020-02-02,San Luis Obispo Coast District
5010,-0.19910000264644623,0.9984999895095825,0.6869627431261944,0.2062257375509929,2020-02-02,Santa Cruz District
1799,-0.20000000298023224,0.9983000159263611,0.3184641339177955,0.24996092669554218,2020-02-02,Sierra District
2293,-0.1826999932527542,0.9976999759674072,0.7641128584634512,0.13932539667191096,2020-02-02,Sonoma-Mendocino Coast District
2763,-0.19769999384880066,0.8849999904632568,0.4258037382955036,0.16025271933339333,2020-02-10,Angeles District
3010,-0.20000000298023224,0.9401000142097473,0.6206925254245599,0.14510298002566938,2020-02-10,Bay Area District
46,-0.1793999969959259,0.9528999924659729,0.4932917448021312,0.18229277759367693,2020-02-10,Capital District
293,-0.20000000298023224,0.9922999739646912,0.46358751007129717,0.21878887233103173,2020-02-10,Central Valley District
3257,-0.15690000355243683,0.9014000296592712,0.5536250998926644,0.12728980047725588,2020-02-10,Channel Coast District
540,-0.20000000298023224,0.8777999877929688,0.3467520407347499,0.18334995433046808,2020-02-10,Colorado Desert District
787,-0.19910000264644623,0.9366999864578247,0.5540671461225839,0.15814717751278987,2020-02-10,Diablo Range District
1034,-0.20000000298023224,0.9122999906539917,0.600933339941904,0.14301171956911218,2020-02-10,Gold Fields District
2022,-0.20000000298023224,0.9987000226974487,0.3001022849347579,0.19358002181314674,2020-02-10,Great Basin District
2516,-0.20000000298023224,0.921999990940094,0.1926695597654938,0.1333570072095629,2020-02-10,Inland Empire District
3504,-0.1754000037908554,0.9157999753952026,0.5890130466601545,0.13754144303609697,2020-02-10,Monterey District
3751,-0.19359999895095825,0.9970999956130981,0.7170360294305441,0.17925618688072642,2020-02-10,North Coast Redwoods District
1281,-0.20000000298023224,0.9987000226974487,0.47496025559049465,0.20296941258723666,2020-02-10,Northern Buttes District
3998,-0.10369999706745148,0.8671000003814697,0.5520180785123967,0.10988837888289538,2020-02-10,Oceano Dunes District
1528,-0.20000000298023224,0.9269000291824341,0.17954625481208691,0.14619942536468125,2020-02-10,Ocotillo Wells District
4245,-0.03869999945163727,0.9121000170707703,0.4872833672551531,0.15579244063029807,2020-02-10,Orange Coast District
4492,-0.1981000006198883,0.8331000208854675,0.4679706593130837,0.1293507768612678,2020-02-10,San Diego Coast District
4739,-0.1988999992609024,0.9156000018119812,0.5446239367031136,0.09946038993164509,2020-02-10,San Luis Obispo Coast District
4986,-0.19820000231266022,0.933899998664856,0.6572525724455954,0.19323676903574566,2020-02-10,Santa Cruz District
1775,-0.20000000298023224,0.9966999888420105,0.30889139989520753,0.23926281296019491,2020-02-10,Sierra District
2269,-0.19840000569820404,0.9772999882698059,0.7405548083473591,0.13545455926536001,2020-02-10,Sonoma-Mendocino Coast District
2932,-0.18850000202655792,0.9449999928474426,0.4423681397459935,0.17246171023926155,2020-02-18,Angeles District
3179,-0.20000000298023224,0.9635999798774719,0.631427535532322,0.14640120739387594,2020-02-18,Bay Area District
215,-0.20000000298023224,0.9584000110626221,0.5052541047802599,0.187292304247622,2020-02-18,Capital District
462,-0.20000000298023224,0.9980000257492065,0.47152473464916217,0.22188472259537692,2020-02-18,Central Valley District
3426,-0.15719999372959137,0.9480000138282776,0.5631694478978967,0.12755204873310927,2020-02-18,Channel Coast District
709,-0.20000000298023224,0.9097999930381775,0.3643102836645585,0.19249128664553025,2020-02-18,Colorado Desert District
956,-0.20000000298023224,0.9955000281333923,0.5588131192215838,0.16059152225730036,2020-02-18,Diablo Range District
1203,-0.20000000298023224,0.9757000207901001,0.6130912227347748,0.14341614630669108,2020-02-18,Gold Fields District
2191,-0.20000000298023224,0.9944999814033508,0.29924532838383205,0.19146084735336652,2020-02-18,Great Basin District
2685,-0.20000000298023224,0.9196000099182129,0.19635201184731213,0.13799900665546888,2020-02-18,Inland Empire District
3673,-0.19030000269412994,0.9955999851226807,0.6075226480822571,0.14094548520122083,2020-02-18,Monterey District
3920,-0.19869999587535858,0.9988999962806702,0.7350834546589018,0.17357035913340074,2020-02-18,North Coast Redwoods District
1450,-0.20000000298023224,0.9988999962806702,0.4840715277492215,0.2033513393871702,2020-02-18,Northern Buttes District
4167,-0.18199999630451202,0.8639000058174133,0.5520529277785149,0.10727718135820735,2020-02-18,Oceano Dunes District
1697,-0.20000000298023224,0.9440000057220459,0.18169726872479214,0.15095676831069862,2020-02-18,Ocotillo Wells District
4414,0.040300000458955765,0.8589000105857849,0.5116348616606115,0.17134460360308584,2020-02-18,Orange Coast District
4661,-0.16740000247955322,0.8496999740600586,0.4868015671467788,0.1371243135140534,2020-02-18,San Diego Coast District
4908,-0.19820000231266022,0.9294000267982483,0.5465013940415329,0.1033986556278871,2020-02-18,San Luis Obispo Coast District
5155,-0.19789999723434448,0.9779000282287598,0.6703701001157168,0.19523298785192336,2020-02-18,Santa Cruz District
1944,-0.20000000298023224,0.9965000152587891,0.31394086879850114,0.2444541988485327,2020-02-18,Sierra District
2438,-0.1965000033378601,0.9925000071525574,0.752866352102962,0.13448752142657072,2020-02-18,Sonoma-Mendocino Coast District
2950,-0.20000000298023224,0.9327999949455261,0.4213701188652578,0.1606600216676101,2020-02-26,Angeles District
3197,-0.20000000298023224,0.9434999823570251,0.6229842803204848,0.14376978099976884,2020-02-26,Bay Area District
233,-0.19519999623298645,0.9761999845504761,0.508260880180817,0.18789971316427379,2020-02-26,Capital District
480,-0.20000000298023224,0.9966999888420105,0.4633859053099913,0.2171317985953,2020-02-26,Central Valley District
3444,-0.18080000579357147,0.9325000047683716,0.5379557189702427,0.12638967619861072,2020-02-26,Channel Coast District
727,-0.19930000603199005,0.9491000175476074,0.34315725532291413,0.18335121727481823,2020-02-26,Colorado Desert District
974,-0.20000000298023224,0.9528999924659729,0.536654401932599,0.15508364282269466,2020-02-26,Diablo Range District
1221,-0.1940000057220459,0.9854000210762024,0.6034508892481811,0.13996619156233434,2020-02-26,Gold Fields District
2209,-0.20000000298023224,0.9973999857902527,0.2915749762458885,0.18317351589345357,2020-02-26,Great Basin District
2703,-0.20000000298023224,0.9697999954223633,0.19318629572562435,0.1288945466591079,2020-02-26,Inland Empire District
3691,-0.15410000085830688,0.9014999866485596,0.588034685283688,0.13510081741297417,2020-02-26,Monterey District
3938,-0.1941000074148178,0.9991000294685364,0.7220193212694735,0.16747566694598365,2020-02-26,North Coast Redwoods District
1468,-0.20000000298023224,0.9986000061035156,0.4809144043668757,0.19637135786597776,2020-02-26,Northern Buttes District
4185,-0.17329999804496765,0.8679999709129333,0.5351830322696208,0.10761768706036913,2020-02-26,Oceano Dunes District
1715,-0.20000000298023224,0.9430000185966492,0.1792608486757461,0.1531517703242873,2020-02-26,Ocotillo Wells District
4432,-0.18479999899864197,0.8097000122070312,0.48396595052678054,0.15741620212742632,2020-02-26,Orange Coast District
4679,-0.18860000371932983,0.8952999711036682,0.4650257382959864,0.1291964410350701,2020-02-26,San Diego Coast District
4926,-0.19779999554157257,0.9311000108718872,0.5383336154922602,0.10502598098854614,2020-02-26,San Luis Obispo Coast District
5173,-0.19820000231266022,0.9929999709129333,0.6496376779177488,0.18739149819708006,2020-02-26,Santa Cruz District
1962,-0.20000000298023224,0.9962000250816345,0.31263799809355935,0.23837375823318666,2020-02-26,Sierra District
2456,-0.19760000705718994,0.9710000157356262,0.7423795814139795,0.13255939931054886,2020-02-26,Sonoma-Mendocino Coast District
2779,-0.015799999237060547,0.9639999866485596,0.4103066587669174,0.15583760372312233,2020-03-05,Angeles District
3026,-0.20000000298023224,0.9904999732971191,0.6322461663568774,0.1475448365923411,2020-03-05,Bay Area District
62,-0.1972000002861023,0.9632999897003174,0.5159600838616543,0.19090870799720916,2020-03-05,Capital District
309,-0.20000000298023224,0.9941999912261963,0.4673239894009331,0.2234856340532764,2020-03-05,Central Valley District
3273,-0.14720000326633453,0.9923999905586243,0.5645617461892041,0.1410576723408684,2020-03-05,Channel Coast District
556,-0.19760000705718994,0.8597999811172485,0.34604346956866733,0.18490304611377573,2020-03-05,Colorado Desert District
803,-0.20000000298023224,0.989300012588501,0.5460630822713753,0.15926383447218004,2020-03-05,Diablo Range District
1050,-0.19709999859333038,0.9555000066757202,0.6219988821657185,0.14105242194945605,2020-03-05,Gold Fields District
2038,-0.20000000298023224,0.9972000122070312,0.30625,0.1916123678783236,2020-03-05,Great Basin District
2532,-0.20000000298023224,0.9921000003814697,0.1959359982448736,0.12789559629447955,2020-03-05,Inland Empire District
3520,-0.056699998676776886,0.992900013923645,0.6042449312030217,0.13306915606521433,2020-03-05,Monterey District
3767,-0.20000000298023224,0.998199999332428,0.7325058135640087,0.1676122653731443,2020-03-05,North Coast Redwoods District
1297,-0.20000000298023224,0.9987000226974487,0.49812066888935375,0.20688844831578276,2020-03-05,Northern Buttes District
4014,-0.19910000264644623,0.9940000176429749,0.556343009652147,0.12429141655192377,2020-03-05,Oceano Dunes District
1544,-0.20000000298023224,0.9538999795913696,0.17567299117454296,0.15743379923952935,2020-03-05,Ocotillo Wells District
4261,-0.19089999794960022,0.9836999773979187,0.4911388018032724,0.15221506519351138,2020-03-05,Orange Coast District
4508,-0.17090000212192535,0.9901000261306763,0.46880130385425106,0.1358460476031184,2020-03-05,San Diego Coast District
4755,-0.20000000298023224,0.9355999827384949,0.5595527173094306,0.10901362754219082,2020-03-05,San Luis Obispo Coast District
5002,-0.1785999983549118,0.9966999888420105,0.6734122944843073,0.19262004771811006,2020-03-05,Santa Cruz District
1791,-0.20000000298023224,0.9940000176429749,0.3120915280069847,0.24132972946922532,2020-03-05,Sierra District
2285,-0.19850000739097595,0.9988999962806702,0.7535021008064191,0.12804664962071372,2020-03-05,Sonoma-Mendocino Coast District
2875,-0.20000000298023224,0.9965000152587891,0.43658111385206066,0.1664237818695826,2020-03-13,Angeles District
3122,-0.20000000298023224,0.9990000128746033,0.6276155090648087,0.16843337712777787,2020-03-13,Bay Area District
158,-0.1695999950170517,0.9598000049591064,0.514475244623856,0.19390799151704263,2020-03-13,Capital District
405,-0.20000000298023224,0.9994000196456909,0.41259361861228283,0.25343867069360626,2020-03-13,Central Valley District
3369,-0.1826000064611435,0.9965000152587891,0.5546738547271631,0.13906642999701693,2020-03-13,Channel Coast District
652,-0.19660000503063202,0.9890999794006348,0.34054129464285715,0.1855641085822915,2020-03-13,Colorado Desert District
899,-0.20000000298023224,0.9983999729156494,0.537583773604568,0.17504486467899918,2020-03-13,Diablo Range District
1146,-0.18690000474452972,0.9979000091552734,0.5447562560157568,0.19908830588979884,2020-03-13,Gold Fields District
2134,-0.1996999979019165,0.9995999932289124,0.28744556694894374,0.18528098967667625,2020-03-13,Great Basin District
2628,-0.20000000298023224,0.9970999956130981,0.19817558897808682,0.13008449529209634,2020-03-13,Inland Empire District
3616,-0.15139999985694885,0.9993000030517578,0.5755214981165556,0.16768444245823352,2020-03-13,Monterey District
3863,-0.19760000705718994,0.9990000128746033,0.7162381337533523,0.18788994829343297,2020-03-13,North Coast Redwoods District
1393,-0.20000000298023224,0.9984999895095825,0.46537003497076135,0.2043438115930467,2020-03-13,Northern Buttes District
4110,-0.19740000367164612,0.9922000169754028,0.5483233562752255,0.138385459248302,2020-03-13,Oceano Dunes District
1640,-0.20000000298023224,0.9466999769210815,0.18318824759668306,0.1664175179696055,2020-03-13,Ocotillo Wells District
4357,-0.04349999874830246,0.9976999759674072,0.5099366096432485,0.1728993635095705,2020-03-13,Orange Coast District
4604,-0.19900000095367432,0.9944000244140625,0.4771340256482501,0.1443578173890187,2020-03-13,San Diego Coast District
4851,-0.18240000307559967,0.996999979019165,0.5293033063554332,0.1577249519821763,2020-03-13,San Luis Obispo Coast District
5098,-0.19539999961853027,0.9991000294685364,0.5534603986518255,0.2290757422293267,2020-03-13,Santa Cruz District
1887,-0.20000000298023224,0.9994000196456909,0.23962650580204084,0.20481812355544368,2020-03-13,Sierra District
2381,-0.20000000298023224,0.9993000030517578,0.737079257133933,0.14816913468521611,2020-03-13,Sonoma-Mendocino Coast District
2848,-0.17980000376701355,0.9684000015258789,0.4525372021912943,0.1693148670359183,2020-03-21,Angeles District
