,min,max,mean,std,month,district
814,17.86874771118164,117.1561279296875,66.69510690789474,18.844829763485727,2020-03-01,Oceano Dunes District
804,6.140339374542236,98.67286682128906,28.635911338048498,13.856737724921102,2020-03-01,Ocotillo Wells District
815,17.870594024658203,166.38978576660156,102.0627685546875,41.14478680993605,2020-03-01,Orange Coast District
816,16.035991668701172,151.61190795898438,99.30883969907407,27.38673791926534,2020-03-01,San Diego Coast District
817,21.800161361694336,147.28173828125,73.84535226422156,27.53715067433154,2020-03-01,San Luis Obispo Coast District
818,10.28498649597168,136.7908477783203,82.28852163461538,37.0725702785133,2020-03-01,Santa Cruz District
805,2.238417148590088,267.68341064453125,79.62940395752896,48.48918626080281,2020-03-01,Sierra District
807,5.03273344039917,98.139892578125,57.72278928018576,20.457379541387937,2020-03-01,Sonoma-Mendocino Coast District
956,5.718589782714844,204.3263702392578,65.61428130369416,25.37816174386081,2020-04-01,Angeles District
957,8.585021018981934,59.35118103027344,31.773408656381857,8.958862839057515,2020-04-01,Bay Area District
945,16.129470825195312,52.68180847167969,29.967267820821007,7.777606937471117,2020-04-01,Capital District
946,6.362844467163086,286.9502258300781,73.8646400381056,48.07209044133592,2020-04-01,Central Valley District
958,8.880823135375977,185.4889678955078,74.73512196316615,37.60744836911743,2020-04-01,Channel Coast District
947,1.3931105136871338,174.1830596923828,53.76750854802799,34.61295312848798,2020-04-01,Colorado Desert District
948,4.148250579833984,111.77517700195312,33.92515305190059,12.872529809569551,2020-04-01,Diablo Range District
949,35.917686462402344,158.30064392089844,85.46068120757919,35.32190476343845,2020-04-01,Gold Fields District
953,3.4379122257232666,185.67889404296875,45.64543486106099,32.524844100418136,2020-04-01,Great Basin District
955,3.552516222000122,231.4844207763672,30.714436242548434,32.39224376519807,2020-04-01,Inland Empire District
959,12.376197814941406,142.82928466796875,55.94927647783251,29.165886400899687,2020-04-01,Monterey District
960,15.77727222442627,210.5647430419922,71.13453008271078,33.93210532096013,2020-04-01,North Coast Redwoods District
950,3.5588388442993164,135.71139526367188,36.77344517687521,23.478923849499527,2020-04-01,Northern Buttes District
961,17.203407287597656,59.55925750732422,37.14412863212719,8.66897882711815,2020-04-01,Oceano Dunes District
951,0.6194172501564026,41.79533767700195,5.598837484663684,5.421859733234765,2020-04-01,Ocotillo Wells District
962,10.92688274383545,87.92880249023438,62.93828125,24.248652953773373,2020-04-01,Orange Coast District
963,11.572403907775879,118.81941223144531,66.73055555555555,20.596000659429194,2020-04-01,San Diego Coast District
964,14.484207153320312,79.36650848388672,36.48865550149701,14.129081976885931,2020-04-01,San Luis Obispo Coast District
965,13.163141250610352,111.97834014892578,59.83857421875,26.88958830783391,2020-04-01,Santa Cruz District
952,4.355453014373779,260.1365661621094,56.786206965894465,39.463424787005486,2020-04-01,Sierra District
954,7.296894073486328,84.75102233886719,35.64278371710526,12.725923984368091,2020-04-01,Sonoma-Mendocino Coast District
1166,1.6836563348770142,12.153144836425781,4.506757913176546,1.6830435603227514,2020-05-01,Angeles District
1167,6.70518684387207,63.10948181152344,24.49594129087553,12.031177619162452,2020-05-01,Bay Area District
1155,4.81773042678833,21.764677047729492,10.623508430796967,3.1381984432052166,2020-05-01,Capital District
1156,1.5258723497390747,85.81739044189453,22.032219651605878,18.664547213646767,2020-05-01,Central Valley District
1168,1.0034520626068115,8.060075759887695,4.458250805128331,1.4507495282806688,2020-05-01,Channel Coast District
1157,0.26757001876831055,11.844218254089355,4.81502651379612,2.367815138115841,2020-05-01,Colorado Desert District
1158,1.1522692441940308,40.5781364440918,9.338188305235745,4.855522613793299,2020-05-01,Diablo Range District
1159,10.483070373535156,113.04369354248047,43.24288567590498,27.39076564721374,2020-05-01,Gold Fields District
1163,1.2122278213500977,43.33243179321289,5.623668548132443,5.451705088569298,2020-05-01,Great Basin District
1165,0.9387894868850708,18.733970642089844,3.3098861307749625,1.7540277661830501,2020-05-01,Inland Empire District
1169,1.318415641784668,20.713943481445312,8.28493916929649,4.501922678722694,2020-05-01,Monterey District
1170,34.2146110534668,349.78033447265625,118.23807697438635,47.69847392676384,2020-05-01,North Coast Redwoods District
1160,12.477986335754395,151.64028930664062,57.440939240091716,24.995671924735685,2020-05-01,Northern Buttes District
1171,1.909801959991455,8.07009506225586,4.264970210560581,1.0588444125412781,2020-05-01,Oceano Dunes District
1161,0.11903315037488937,5.168201923370361,1.1551251488524827,0.748838549219805,2020-05-01,Ocotillo Wells District
1172,1.5529886484146118,5.475069522857666,4.04503288269043,1.166711522401479,2020-05-01,Orange Coast District
1173,0.9375161528587341,6.687623023986816,3.532871048538773,1.050775474983528,2020-05-01,San Diego Coast District
1174,1.2691295146942139,10.633365631103516,3.9531600860778444,1.9738114530937496,2020-05-01,San Luis Obispo Coast District
1175,3.2007505893707275,30.05089569091797,12.196109713040865,5.74339270460515,2020-05-01,Santa Cruz District
1162,1.6371965408325195,174.67852783203125,43.379026906370655,32.43481695661972,2020-05-01,Sierra District
1164,16.254627227783203,168.12014770507812,51.796028444272444,17.401900078356213,2020-05-01,Sonoma-Mendocino Coast District
578,0.566979169845581,4.176026344299316,1.442272907270189,0.6178976953177914,2020-06-01,Angeles District
579,1.3396815061569214,10.029661178588867,4.182353989484441,1.2787335557812178,2020-06-01,Bay Area District
567,1.650529146194458,6.020156383514404,3.5513439291327664,0.7883998449628858,2020-06-01,Capital District
568,0.5557317137718201,31.88284683227539,5.629057226456179,5.207518692910136,2020-06-01,Central Valley District
580,0.563066840171814,3.0753135681152344,1.412262728221738,0.5246669062592433,2020-06-01,Channel Coast District
569,0.37011125683784485,5.752047538757324,2.5130394700222647,1.2499419953279443,2020-06-01,Colorado Desert District
570,0.2331850677728653,6.138449668884277,2.5367240682680006,1.0067273169922673,2020-06-01,Diablo Range District
571,2.3394827842712402,13.495033264160156,5.849740835336538,2.2221771686832152,2020-06-01,Gold Fields District
575,0.291010320186615,16.980621337890625,2.6791865315432153,2.4703441009313214,2020-06-01,Great Basin District
577,0.4140702486038208,8.127395629882812,1.6436996194656608,0.9323813911410508,2020-06-01,Inland Empire District
581,0.5507758855819702,5.201601505279541,2.570971258755388,1.1473914070299913,2020-06-01,Monterey District
582,5.499817371368408,38.114990234375,16.697007153815367,6.868840212359447,2020-06-01,North Coast Redwoods District
572,1.9834418296813965,39.98404312133789,13.305818559613495,6.217030662778674,2020-06-01,Northern Buttes District
583,0.5875531435012817,2.5697951316833496,1.2620017068427907,0.40613830684183727,2020-06-01,Oceano Dunes District
573,0.16245412826538086,4.410730361938477,0.9013253227392465,0.6590274237821337,2020-06-01,Ocotillo Wells District
584,0.5354478359222412,4.5208587646484375,1.9887535095214843,0.6759917445810967,2020-06-01,Orange Coast District
585,0.6154782176017761,3.4689791202545166,2.03831787109375,0.5566797662912273,2020-06-01,San Diego Coast District
586,0.4268289804458618,4.860901832580566,1.6433629932517777,0.8909029913394052,2020-06-01,San Luis Obispo Coast District
587,1.0284216403961182,7.854118347167969,3.465876652644231,1.4313674553913909,2020-06-01,Santa Cruz District
574,0.5205156207084656,33.58946228027344,13.08743564993565,6.058028002098654,2020-06-01,Sierra District
576,1.3715131282806396,12.530155181884766,6.146377421754064,2.0579286901488634,2020-06-01,Sonoma-Mendocino Coast District
11,0.3006698787212372,1.6205805540084839,0.8402724642933849,0.16705566822875564,2020-07-01,Angeles District
12,0.48516643047332764,2.409886598587036,1.027612678109342,0.3631834879404438,2020-07-01,Bay Area District
0,0.5648568272590637,1.5977890491485596,0.8346301197300295,0.176618619456845,2020-07-01,Capital District
1,0.35123783349990845,20.479145050048828,2.2437746134152152,2.7076145069911077,2020-07-01,Central Valley District
13,0.36722615361213684,1.5128817558288574,0.8654367094129605,0.17165306586329954,2020-07-01,Channel Coast District
2,0.6292186975479126,10.730864524841309,4.068658804468829,2.2386372603955658,2020-07-01,Colorado Desert District
3,0.2867078185081482,2.100071430206299,0.978255065561038,0.28066056489378194,2020-07-01,Diablo Range District
4,0.3926639258861542,7.225735664367676,1.807588050807763,1.2659854883519261,2020-07-01,Gold Fields District
8,0.18754155933856964,21.8892765045166,2.0413775628157707,1.9988169598654664,2020-07-01,Great Basin District
10,0.5605874061584473,12.413106918334961,3.2505052607271487,1.9937032090909486,2020-07-01,Inland Empire District
14,0.6186692118644714,1.8567874431610107,1.101053998975331,0.3416326476184359,2020-07-01,Monterey District
15,1.1091796159744263,11.157865524291992,3.757525888807364,1.9792496380541968,2020-07-01,North Coast Redwoods District
5,0.16089609265327454,17.162099838256836,4.788113126433017,3.458584557918494,2020-07-01,Northern Buttes District
16,0.6142619252204895,1.3864953517913818,0.9556647183602316,0.17666612788475416,2020-07-01,Oceano Dunes District
6,0.44680339097976685,6.958225250244141,2.489847020243938,0.917723599481957,2020-07-01,Ocotillo Wells District
17,0.5543382167816162,2.6310272216796875,1.1563754081726074,0.38089646770849706,2020-07-01,Orange Coast District
18,0.449100524187088,3.801619529724121,1.2213075991030093,0.5609008168095468,2020-07-01,San Diego Coast District
19,0.27585843205451965,1.4146389961242676,0.8285120432962201,0.20240835574120913,2020-07-01,San Luis Obispo Coast District
20,0.21600264310836792,2.868818759918213,1.3241136991060698,0.5067790675223471,2020-07-01,Santa Cruz District
7,0.42520809173583984,25.190500259399414,6.358104337596525,3.4806810213829,2020-07-01,Sierra District
9,0.5768847465515137,2.685720443725586,1.6310201827955688,0.51598863538451,2020-07-01,Sonoma-Mendocino Coast District
95,0.4319809079170227,7.718518257141113,2.687364086662371,1.1849557841506335,2020-08-01,Angeles District
96,0.4016405940055847,6.166321277618408,3.2260082904799576,1.0701677956460451,2020-08-01,Bay Area District
84,1.1096282005310059,4.852426528930664,2.3737901315181213,0.5713026202207303,2020-08-01,Capital District
85,0.4362949728965759,23.615619659423828,3.056402996563691,3.39162889772238,2020-08-01,Central Valley District
97,0.254696249961853,2.2575230598449707,1.291672661760384,0.37436267519953464,2020-08-01,Channel Coast District
86,1.879293441772461,14.09765338897705,6.76084717418098,2.6964627053761396,2020-08-01,Colorado Desert District
87,0.548863410949707,5.554184436798096,1.7884507207145468,0.5845137198521263,2020-08-01,Diablo Range District
88,0.5366740822792053,11.90014362335205,2.9343833405507636,2.011092623639164,2020-08-01,Gold Fields District
92,0.4299377202987671,22.979616165161133,3.401682957979971,2.6899085249114987,2020-08-01,Great Basin District
94,0.7169985175132751,19.463977813720703,6.064484173186786,2.5666646017807206,2020-08-01,Inland Empire District
98,0.3412399888038635,2.3981246948242188,1.3920486525361762,0.43032562392622625,2020-08-01,Monterey District
99,0.49299854040145874,25.19023323059082,8.795996406416755,2.979299687470121,2020-08-01,North Coast Redwoods District
89,1.354586124420166,33.8466796875,8.82021525958074,5.817569226867847,2020-08-01,Northern Buttes District
