,sum,std,month,district
92,8530.787272135416,0.3127139602371045,2020-05-01,Great Basin District
93,10066.206380208334,0.39249859626054695,2020-05-01,Inland Empire District
94,439.1297912597656,0.261999511148948,2020-05-01,Monterey District
95,1421.7978922526042,0.22551334694068584,2020-05-01,North Coast Redwoods District
96,148303.02604166666,1.2681200921342723,2020-05-01,Northern Buttes District
97,411.4922688802083,0.34224678249266755,2020-05-01,Oceano Dunes District
98,68405.97135416667,1.5355265471789095,2020-05-01,Ocotillo Wells District
99,528.1840515136719,0.44979940917826783,2020-05-01,Orange Coast District
100,1913.1317952473958,0.6463704908531475,2020-05-01,San Diego Coast District
101,2597.9287923177085,0.5030466108627869,2020-05-01,San Luis Obispo Coast District
102,8017.957356770833,1.338734057645684,2020-05-01,Santa Cruz District
103,71307.90364583333,1.2207111484012636,2020-05-01,Sierra District
104,1808.723368326823,0.43149336089400475,2020-05-01,Sonoma-Mendocino Coast District
105,2020.6112874348958,0.46547098540288107,2020-06-01,Angeles District
106,26562.74609375,1.910283842297999,2020-06-01,Bay Area District
107,5033.103006998698,0.8177289945294297,2020-06-01,Capital District
108,30852.704427083332,0.742370843384147,2020-06-01,Central Valley District
109,1523.1355387369792,0.38749618724722,2020-06-01,Channel Coast District
110,3694.2177734375,0.5359330553146388,2020-06-01,Colorado Desert District
111,61908.08203125,1.707857399613193,2020-06-01,Diablo Range District
112,3525.3213704427085,0.7351569381065595,2020-06-01,Gold Fields District
113,8797.951009114584,0.3176753230342307,2020-06-01,Great Basin District
114,9218.653645833334,0.3756853872292534,2020-06-01,Inland Empire District
115,555.8216247558594,0.2984461686225934,2020-06-01,Monterey District
116,2327.6951497395835,0.29619779956422104,2020-06-01,North Coast Redwoods District
117,91412.69791666667,1.0187293352512192,2020-06-01,Northern Buttes District
118,466.767333984375,0.3655377487935291,2020-06-01,Oceano Dunes District
119,69572.890625,1.5481960472897633,2020-06-01,Ocotillo Wells District
120,251.80868530273438,0.29755028252592153,2020-06-01,Orange Coast District
121,1630.6149495442708,0.593326608280235,2020-06-01,San Diego Coast District
122,2459.740966796875,0.4895333888238735,2020-06-01,San Luis Obispo Coast District
123,10090.772786458334,1.5691171732955567,2020-06-01,Santa Cruz District
124,90254.984375,1.3837909314705759,2020-06-01,Sierra District
125,2361.47412109375,0.5006554701012412,2020-06-01,Sonoma-Mendocino Coast District
126,3883.488037109375,0.5149866693185023,2020-10-01,Angeles District
127,15843.06640625,1.2838181900792005,2020-10-01,Bay Area District
128,8844.1298828125,1.0445928482363651,2020-10-01,Capital District
129,56830.8359375,0.8722317333746482,2020-10-01,Central Valley District
130,3361.85400390625,0.465113945083856,2020-10-01,Channel Coast District
131,7209.90576171875,0.7113405330872845,2020-10-01,Colorado Desert District
132,62685.17578125,1.533523441333052,2020-10-01,Diablo Range District
133,4905.763671875,0.7431833270029999,2020-10-01,Gold Fields District
134,14934.330078125,0.3565703515444915,2020-10-01,Great Basin District
135,12738.36328125,0.4003162105634875,2020-10-01,Inland Empire District
136,2290.887939453125,0.4750116783885168,2020-10-01,Monterey District
137,10850.607421875,0.4765262017609762,2020-10-01,North Coast Redwoods District
138,127713.3046875,1.0765561183963102,2020-10-01,Northern Buttes District
139,732.1751098632812,0.3602624845645144,2020-10-01,Oceano Dunes District
140,90416.375,1.7304836420394565,2020-10-01,Ocotillo Wells District
141,1319.36669921875,0.5298010059721355,2020-10-01,Orange Coast District
142,3854.917724609375,0.7390151760305032,2020-10-01,San Diego Coast District
143,2645.83251953125,0.4071236060581893,2020-10-01,San Luis Obispo Coast District
144,7654.9169921875,1.1544922267492486,2020-10-01,Santa Cruz District
145,107695.484375,1.4471620247184205,2020-10-01,Sierra District
146,3798.216552734375,0.5016622288846725,2020-10-01,Sonoma-Mendocino Coast District
147,3941.093017578125,0.516551713155596,2020-11-01,Angeles District
148,15680.671875,1.2748960660744435,2020-11-01,Bay Area District
149,22175.234375,1.7497271391654456,2020-11-01,Capital District
150,58801.7578125,0.8783920440863566,2020-11-01,Central Valley District
151,3342.662109375,0.4629749504335139,2020-11-01,Channel Coast District
152,7251.05859375,0.7139623154298982,2020-11-01,Colorado Desert District
153,64410.26953125,1.5520257403049302,2020-11-01,Diablo Range District
154,5517.92724609375,0.7740699422378614,2020-11-01,Gold Fields District
155,17769.392578125,0.3850919230982905,2020-11-01,Great Basin District
156,13284.9482421875,0.4068551348615599,2020-11-01,Inland Empire District
157,2196.564697265625,0.4659782247250706,2020-11-01,Monterey District
158,12223.5302734375,0.5061388574213543,2020-11-01,North Coast Redwoods District
159,196365.015625,1.347756473487839,2020-11-01,Northern Buttes District
160,704.863525390625,0.3518357697706823,2020-11-01,Oceano Dunes District
161,91562.265625,1.7390926535093685,2020-11-01,Ocotillo Wells District
162,1518.3489990234375,0.5821679267794393,2020-11-01,Orange Coast District
163,4041.02197265625,0.7557491317095457,2020-11-01,San Diego Coast District
164,2567.25390625,0.3974929454070913,2020-11-01,San Luis Obispo Coast District
165,7562.5322265625,1.1454797041360183,2020-11-01,Santa Cruz District
166,114164.78125,1.4775335697879644,2020-11-01,Sierra District
167,4284.14404296875,0.5224729866754952,2020-11-01,Sonoma-Mendocino Coast District
168,3782.9521484375,0.4500050271782388,2021-01-01,Angeles District
169,16548.7890625,1.0752448518155797,2021-01-01,Bay Area District
170,30530.109375,1.6656691514203235,2021-01-01,Capital District
171,56601.28125,0.7074989649472763,2021-01-01,Central Valley District
172,2651.966552734375,0.3644238181183903,2021-01-01,Channel Coast District
173,7383.90576171875,0.5336669042922383,2021-01-01,Colorado Desert District
174,71921.578125,1.296379665143536,2021-01-01,Diablo Range District
175,6064.42236328125,0.6820817376597232,2021-01-01,Gold Fields District
176,18823.763671875,0.328314846613499,2021-01-01,Great Basin District
177,13695.3330078125,0.32295920991576876,2021-01-01,Inland Empire District
178,1767.9774169921875,0.37823497727282784,2021-01-01,Monterey District
179,7468.40478515625,0.3745711038198472,2021-01-01,North Coast Redwoods District
180,190759.71875,1.0316191001070483,2021-01-01,Northern Buttes District
181,643.4918823242188,0.3027471858144307,2021-01-01,Oceano Dunes District
182,92058.3359375,1.250476401151611,2021-01-01,Ocotillo Wells District
183,1026.9869384765625,0.4428493343693743,2021-01-01,Orange Coast District
184,3847.951416015625,0.6457894071834711,2021-01-01,San Diego Coast District
185,2242.471435546875,0.3300512342353086,2021-01-01,San Luis Obispo Coast District
186,7643.90234375,0.9674955407037898,2021-01-01,Santa Cruz District
187,108314.6875,1.0671250946866166,2021-01-01,Sierra District
188,4588.94189453125,0.49181532055178484,2021-01-01,Sonoma-Mendocino Coast District
189,3542.455078125,0.43553285750217274,2021-02-01,Angeles District
190,14644.3134765625,1.0131683589107727,2021-02-01,Bay Area District
191,22411.712890625,1.4414804790581282,2021-02-01,Capital District
192,51784.84375,0.6770771543411072,2021-02-01,Central Valley District
193,2606.46728515625,0.3612939119929866,2021-02-01,Channel Coast District
194,7240.90771484375,0.5285090583079214,2021-02-01,Colorado Desert District
195,66097.6640625,1.2449606619919433,2021-02-01,Diablo Range District
196,6070.9228515625,0.6824430527113705,2021-02-01,Gold Fields District
197,19792.2578125,0.33663265286471566,2021-02-01,Great Basin District
198,13389.8359375,0.3193456712542303,2021-02-01,Inland Empire District
199,1403.982177734375,0.3371758618262026,2021-02-01,Monterey District
200,10893.861328125,0.45204122635821264,2021-02-01,North Coast Redwoods District
201,145578.6875,0.9040365483236497,2021-02-01,Northern Buttes District
202,636.991943359375,0.3012175935125451,2021-02-01,Oceano Dunes District
203,91460.3359375,1.2465704185320747,2021-02-01,Ocotillo Wells District
204,1059.4864501953125,0.44976851972713644,2021-02-01,Orange Coast District
205,3691.953369140625,0.6326927684822903,2021-02-01,San Diego Coast District
206,2612.966796875,0.35619829542874715,2021-02-01,San Luis Obispo Coast District
207,6961.41064453125,0.9242496498477922,2021-02-01,Santa Cruz District
208,103400.75,1.0433119954820638,2021-02-01,Sierra District
209,3581.454833984375,0.4347618611253261,2021-02-01,Sonoma-Mendocino Coast District
210,3256.45849609375,0.41765813800923307,2021-03-01,Angeles District
211,14572.814453125,1.0107550446570128,2021-03-01,Bay Area District
212,7650.40185546875,0.8572361348961878,2021-03-01,Capital District
213,43633.94140625,0.6220537103187525,2021-03-01,Central Valley District
214,2547.968017578125,0.3572289455384343,2021-03-01,Channel Coast District
215,7260.40771484375,0.5292154422478329,2021-03-01,Colorado Desert District
216,59727.7421875,1.1857110062857696,2021-03-01,Diablo Range District
217,4250.94580078125,0.5720243113155529,2021-03-01,Gold Fields District
218,14644.314453125,0.2896646135663153,2021-03-01,Great Basin District
219,12921.841796875,0.3137285351589568,2021-03-01,Inland Empire District
220,1429.98193359375,0.3402750146933485,2021-03-01,Monterey District
221,7533.404296875,0.37619208708802104,2021-03-01,North Coast Redwoods District
222,97745.8125,0.7432205265441352,2021-03-01,Northern Buttes District
223,604.4923095703125,0.29344902107126447,2021-03-01,Oceano Dunes District
224,90491.859375,1.240213812038158,2021-03-01,Ocotillo Wells District
225,916.4883422851562,0.4184527761391086,2021-03-01,Orange Coast District
226,3490.4560546875,0.6153472785375631,2021-03-01,San Diego Coast District
227,2586.96728515625,0.35442706157791526,2021-03-01,San Luis Obispo Coast District
228,7052.41064453125,0.9301427007363131,2021-03-01,Santa Cruz District
229,85603.9140625,0.9515089956019257,2021-03-01,Sierra District
230,3249.958984375,0.4142393556128828,2021-03-01,Sonoma-Mendocino Coast District
231,2976.96240234375,0.3994039933411195,2021-04-01,Angeles District
232,13825.32421875,0.9851330274539484,2021-04-01,Bay Area District
233,5407.9306640625,0.7226337511720871,2021-04-01,Capital District
234,38817.5078125,0.5870201277014072,2021-04-01,Central Valley District
235,2489.468505859375,0.35311660875919887,2021-04-01,Channel Coast District
236,7156.40869140625,0.5254367891886926,2021-04-01,Colorado Desert District
237,56165.7890625,1.1510348733878444,2021-04-01,Diablo Range District
238,3691.953125,0.5333647484412397,2021-04-01,Gold Fields District
239,15710.30078125,0.30000027564631176,2021-04-01,Great Basin District
240,12304.3427734375,0.30615786799630806,2021-04-01,Inland Empire District
241,1449.4815673828125,0.3425807788711771,2021-04-01,Monterey District
242,5531.42919921875,0.3224981548264864,2021-04-01,North Coast Redwoods District
243,103654.25,0.7650429707297122,2021-04-01,Northern Buttes District
244,532.9932250976562,0.27558189029699487,2021-04-01,Oceano Dunes District
245,89419.375,1.2331298273569737,2021-04-01,Ocotillo Wells District
246,701.9910278320312,0.36640472736731755,2021-04-01,Orange Coast District
247,3204.45947265625,0.5898192281768835,2021-04-01,San Diego Coast District
248,2378.9697265625,0.3399210789304861,2021-04-01,San Luis Obispo Coast District
249,6317.919921875,0.8813540794289353,2021-04-01,Santa Cruz District
250,104401.7421875,1.0482118597121024,2021-04-01,Sierra District
251,2950.962646484375,0.3947990247136746,2021-04-01,Sonoma-Mendocino Coast District
252,2807.96435546875,0.3879434572048716,2021-05-01,Angeles District
253,13259.8310546875,0.9652506103727614,2021-05-01,Bay Area District
254,28560.634765625,1.6149942751969806,2021-05-01,Capital District
255,38499.01171875,0.5846268170116492,2021-05-01,Central Valley District
256,2053.9736328125,0.32083005699392037,2021-05-01,Channel Coast District
257,1624.979248046875,0.25101827838794777,2021-05-01,Colorado Desert District
258,54703.3046875,1.1364455892486336,2021-05-01,Diablo Range District
259,7520.40478515625,0.7585328512694395,2021-05-01,Gold Fields District
260,16074.2958984375,0.30344824009757115,2021-05-01,Great Basin District
261,12154.84765625,0.30429639031735234,2021-05-01,Inland Empire District
262,1247.984130859375,0.31794022816612216,2021-05-01,Monterey District
263,4770.9404296875,0.2995603499022076,2021-05-01,North Coast Redwoods District
264,191526.78125,1.0336357799364635,2021-05-01,Northern Buttes District
265,441.994384765625,0.25099500470546054,2021-05-01,Oceano Dunes District
266,3769.952880859375,0.25786541359520565,2021-05-01,Ocotillo Wells District
267,708.490966796875,0.3680916870213681,2021-05-01,Orange Coast District
268,2918.46337890625,0.5630939245806815,2021-05-01,San Diego Coast District
269,2053.9736328125,0.31590947886784126,2021-05-01,San Luis Obispo Coast District
270,5992.923828125,0.8588077073452793,2021-05-01,Santa Cruz District
271,105188.234375,1.0520438944729824,2021-05-01,Sierra District
272,2833.964111328125,0.3869219657273426,2021-05-01,Sonoma-Mendocino Coast District
273,2651.96630859375,0.3770508448306135,2021-06-01,Angeles District
274,12817.837890625,0.9493917865257969,2021-06-01,Bay Area District
275,20299.2421875,1.375396917727322,2021-06-01,Capital District
276,36549.0390625,0.5697473780922481,2021-06-01,Central Valley District
277,2359.470458984375,0.3437998897687535,2021-06-01,Channel Coast District
278,6915.912109375,0.5165899421240029,2021-06-01,Colorado Desert District
279,53429.33203125,1.1235605029434526,2021-06-01,Diablo Range District
280,5745.92724609375,0.6641254455581316,2021-06-01,Gold Fields District
281,13591.3251953125,0.2790763243219606,2021-06-01,Great Basin District
282,11966.349609375,0.3019328069961579,2021-06-01,Inland Empire District
283,1124.4857177734375,0.30183498346087706,2021-06-01,Monterey District
284,4380.943359375,0.28708077306712365,2021-06-01,North Coast Redwoods District
285,108145.6796875,0.7812009439817558,2021-06-01,Northern Buttes District
286,474.49395751953125,0.26004479831640603,2021-06-01,Oceano Dunes District
287,88678.375,1.2282075305309137,2021-06-01,Ocotillo Wells District
288,701.9911499023438,0.3664047273673176,2021-06-01,Orange Coast District
289,2541.4677734375,0.5257262708860229,2021-06-01,San Diego Coast District
290,1644.47900390625,0.28273664535926096,2021-06-01,San Luis Obispo Coast District
291,5589.92919921875,0.8299343866226919,2021-06-01,Santa Cruz District
292,99721.796875,1.025078958511371,2021-06-01,Sierra District
293,2560.967529296875,0.36787721596216727,2021-06-01,Sonoma-Mendocino Coast District
294,2723.46533203125,0.38208238261382216,2021-07-01,Angeles District
295,12655.337890625,0.9434879556881581,2021-07-01,Bay Area District
296,2762.465087890625,0.5180758231913039,2021-07-01,Capital District
297,33780.06640625,0.5479021363731328,2021-07-01,Central Valley District
298,2073.4736328125,0.32234564078447553,2021-07-01,Channel Coast District
299,6870.41259765625,0.5148986644795422,2021-07-01,Colorado Desert District
300,53143.3203125,1.1206447701860933,2021-07-01,Diablo Range District
301,3061.46044921875,0.4859745906863192,2021-07-01,Gold Fields District
302,12538.337890625,0.26806691569455104,2021-07-01,Great Basin District
303,11680.353515625,0.2983106068700695,2021-07-01,Inland Empire District
304,760.4903564453125,0.2483085247532836,2021-07-01,Monterey District
305,4465.44287109375,0.28983065944716885,2021-07-01,North Coast Redwoods District
306,63614.734375,0.6009844288494371,2021-07-01,Northern Buttes District
307,409.4947814941406,0.2416043642583137,2021-07-01,Oceano Dunes District
308,88307.890625,1.2257377287335607,2021-07-01,Ocotillo Wells District
309,753.9904174804688,0.37968788427861516,2021-07-01,Orange Coast District
310,2586.96728515625,0.530379909814938,2021-07-01,San Diego Coast District
311,1416.98193359375,0.2624865986198514,2021-07-01,San Luis Obispo Coast District
312,5498.9296875,0.823264326616168,2021-07-01,Santa Cruz District
313,88210.4453125,0.9655567012910599,2021-07-01,Sierra District
314,2261.97119140625,0.3458009011197525,2021-07-01,Sonoma-Mendocino Coast District
315,2846.9638671875,0.3906184862301388,2021-08-01,Angeles District
316,14676.8134765625,1.014263217889704,2021-08-01,Bay Area District
317,30907.10546875,1.6751347440055941,2021-08-01,Capital District
318,36997.53125,0.5732049660609265,2021-08-01,Central Valley District
319,2099.47314453125,0.3243552944212278,2021-08-01,Channel Coast District
320,6876.91259765625,0.5151406243153268,2021-08-01,Colorado Desert District
321,67319.65625,1.2559554896960714,2021-08-01,Diablo Range District
322,8495.3916015625,0.8054729201639438,2021-08-01,Gold Fields District
323,13032.3330078125,0.273287451360842,2021-08-01,Great Basin District
324,11881.8486328125,0.30086718936464074,2021-08-01,Inland Empire District
325,1234.9842529296875,0.3162839148362256,2021-08-01,Monterey District
326,11615.353515625,0.4666949093198238,2021-08-01,North Coast Redwoods District
327,200230.1875,1.0562199676496988,2021-08-01,Northern Buttes District
328,461.4941101074219,0.25646344279717986,2021-08-01,Oceano Dunes District
329,88080.3828125,1.2242183042285912,2021-08-01,Ocotillo Wells District
330,799.4898071289062,0.3909356489194094,2021-08-01,Orange Coast District
331,3106.96044921875,0.5808509790036643,2021-08-01,San Diego Coast District
332,1514.480712890625,0.2713516092681339,2021-08-01,San Luis Obispo Coast District
333,6148.921875,0.8697085462814492,2021-08-01,Santa Cruz District
334,90686.9296875,0.9786991981667068,2021-08-01,Sierra District
335,2658.466064453125,0.3747915409300723,2021-08-01,Sonoma-Mendocino Coast District
336,3028.961669921875,0.4028637499585516,2021-09-01,Angeles District
337,13519.8271484375,0.9744473195460366,2021-09-01,Bay Area District
338,3197.959228515625,0.5571357365675689,2021-09-01,Capital District
339,33591.57421875,0.5463823000916367,2021-09-01,Central Valley District
340,1975.9747314453125,0.31469401735676283,2021-09-01,Channel Coast District
341,6870.412109375,0.5148986644795422,2021-09-01,Colorado Desert District
342,55151.8046875,1.140942272901033,2021-09-01,Diablo Range District
343,3022.46142578125,0.48288667716151495,2021-09-01,Gold Fields District
344,11017.3623046875,0.25130834292409415,2021-09-01,Great Basin District
345,11907.8486328125,0.3011954767471057,2021-09-01,Inland Empire District
346,1384.4822998046875,0.33483246629649327,2021-09-01,Monterey District
347,8755.388671875,0.405445906483536,2021-09-01,North Coast Redwoods District
348,61820.74609375,0.5925224032159725,2021-09-01,Northern Buttes District
349,357.4954528808594,0.22576366404237616,2021-09-01,Oceano Dunes District
350,88509.3828125,1.2270816733712921,2021-09-01,Ocotillo Wells District
351,974.9876098632812,0.43154351274660724,2021-09-01,Orange Coast District
352,3308.457763671875,0.5992324791197036,2021-09-01,San Diego Coast District
353,1345.48291015625,0.255789072668867,2021-09-01,San Luis Obispo Coast District
354,6168.421875,0.8710608293825733,2021-09-01,Santa Cruz District
355,85707.9921875,0.9520738509347774,2021-09-01,Sierra District
356,2326.970458984375,0.3507197716854024,2021-09-01,Sonoma-Mendocino Coast District
357,3067.960693359375,0.40543889347152257,2021-10-01,Angeles District
358,13851.3232421875,0.9860365677441371,2021-10-01,Bay Area District
359,8950.384765625,0.925791204689367,2021-10-01,Capital District
360,41521.48046875,0.6069460418700806,2021-10-01,Central Valley District
361,2268.471435546875,0.3371232420192445,2021-10-01,Channel Coast District
362,6837.91259765625,0.513687111727175,2021-10-01,Colorado Desert District
363,59337.75390625,1.181971306776896,2021-10-01,Diablo Range District
364,3698.452880859375,0.5338308456639599,2021-10-01,Gold Fields District
365,16275.7939453125,0.3053400472513897,2021-10-01,Great Basin District
366,12089.84765625,0.3034834592226191,2021-10-01,Inland Empire District
367,1572.9801025390625,0.35683426932455065,2021-10-01,Monterey District
368,6974.41162109375,0.3620113021953807,2021-10-01,North Coast Redwoods District
369,91960.8828125,0.7211783493646765,2021-10-01,Northern Buttes District
370,383.4950866699219,0.23381889666099426,2021-10-01,Oceano Dunes District
371,89477.875,1.2335174531390045,2021-10-01,Ocotillo Wells District
372,968.4876708984375,0.43010900469256613,2021-10-01,Orange Coast District
373,3360.457275390625,0.6038821773504063,2021-10-01,San Diego Coast District
374,1527.4805908203125,0.2725116744711874,2021-10-01,San Luis Obispo Coast District
375,6889.912109375,0.9195905555267229,2021-10-01,Santa Cruz District
376,96679.84375,1.0097262313819457,2021-10-01,Sierra District
377,2632.46630859375,0.3729604205786778,2021-10-01,Sonoma-Mendocino Coast District
378,3184.959228515625,0.4130664986866827,2021-11-01,Angeles District
379,15092.80859375,1.0281633505806487,2021-11-01,Bay Area District
380,14169.8193359375,1.157654429635784,2021-11-01,Capital District
381,52038.34765625,0.6787139143856233,2021-11-01,Central Valley District
382,2391.9697265625,0.34615285247297595,2021-11-01,Channel Coast District
383,6876.9130859375,0.5151406243153267,2021-11-01,Colorado Desert District
384,66786.6484375,1.2511738183185228,2021-11-01,Diablo Range District
385,5986.423828125,0.6777302397048732,2021-11-01,Gold Fields District
386,17328.783203125,0.31503988271683814,2021-11-01,Great Basin District
387,12577.3408203125,0.3095279460622379,2021-11-01,Inland Empire District
388,1663.978759765625,0.36697861909682855,2021-11-01,Monterey District
389,9886.373046875,0.43072859362790933,2021-11-01,North Coast Redwoods District
390,136985.8125,0.8774709116224851,2021-11-01,Northern Buttes District
391,435.4944763183594,0.24914535753358205,2021-11-01,Oceano Dunes District
392,90348.859375,1.2392720165182105,2021-11-01,Ocotillo Wells District
393,948.9879760742188,0.42577596430637954,2021-11-01,Orange Coast District
394,3483.95556640625,0.6147792867760994,2021-11-01,San Diego Coast District
395,1494.98095703125,0.2696020863531155,2021-11-01,San Luis Obispo Coast District
396,7279.9072265625,0.9447002649039172,2021-11-01,Santa Cruz District
397,101366.3046875,1.0332733084017598,2021-11-01,Sierra District
398,3724.453125,0.44331640921269616,2021-11-01,Sonoma-Mendocino Coast District
399,3958.44970703125,0.4602732763072365,2022-01-01,Angeles District
400,17328.779296875,1.0995411842531795,2022-01-01,Bay Area District
401,32863.58203125,1.7231233252212401,2022-01-01,Capital District
402,52948.328125,0.6845557585170785,2022-01-01,Central Valley District
403,2541.4677734375,0.3567743883014078,2022-01-01,Channel Coast District
404,7136.90869140625,0.5247251805062375,2022-01-01,Colorado Desert District
405,74931.046875,1.3220251421888625,2022-01-01,Diablo Range District
406,9333.880859375,0.843626999301213,2022-01-01,Gold Fields District
407,20858.2421875,0.34555398717831753,2022-01-01,Great Basin District
408,13773.326171875,0.32387529095325934,2022-01-01,Inland Empire District
