,min,max,mean,std,month,district
2108,32.84600067138672,172.38198852539062,111.31711981136145,17.063905801790163,2023-05-25,Great Basin District
2604,44.5100212097168,156.75799560546875,119.22890287062525,13.306689034872596,2023-05-25,Inland Empire District
3596,60.71002197265625,110.96598815917969,87.44758631071859,9.128510792186846,2023-05-25,Monterey District
3844,46.41801834106445,106.6819839477539,78.13991842021542,8.468025681631165,2023-05-25,North Coast Redwoods District
1364,-8.661994934082031,134.83401489257812,90.82666647900011,13.457705026620815,2023-05-25,Northern Buttes District
4092,73.56199645996094,117.51802062988281,91.826596707274,9.753958516018518,2023-05-25,Oceano Dunes District
1612,80.65399932861328,147.72201538085938,123.568847479144,10.414538691389772,2023-05-25,Ocotillo Wells District
4340,44.834007263183594,101.38997650146484,82.72992061491935,11.305321307382108,2023-05-25,Orange Coast District
4588,47.03001022338867,106.50196838378906,90.94180494100296,6.686413008082692,2023-05-25,San Diego Coast District
4836,66.00202941894531,122.2340087890625,96.79507384726224,10.260111127343905,2023-05-25,San Luis Obispo Coast District
5084,55.2020263671875,107.90602111816406,78.24539422410807,11.293857731447464,2023-05-25,Santa Cruz District
1860,-16.005996704101562,152.51002502441406,84.0204665916019,22.4489263995943,2023-05-25,Sierra District
2356,57.0739860534668,108.58998107910156,78.72974551856593,9.208847596536046,2023-05-25,Sonoma-Mendocino Coast District
2770,50.665992736816406,120.72201538085938,98.15509855052831,8.545842368201674,2023-06-02,Angeles District
3018,53.618019104003906,115.96998596191406,94.43489724787253,9.358484620519363,2023-06-02,Bay Area District
42,86.6659927368164,121.04600524902344,106.07254411063424,6.680874323229955,2023-06-02,Capital District
290,-24.430011749267578,145.05799865722656,97.74993900139742,21.23549764980996,2023-06-02,Central Valley District
3266,37.34600067138672,122.63001251220703,91.57774197624462,8.18299276455982,2023-06-02,Channel Coast District
538,74.24600219726562,136.70602416992188,105.69055044055044,15.324294359747515,2023-06-02,Colorado Desert District
786,43.681983947753906,125.76199340820312,101.40343225049408,9.531446917567104,2023-06-02,Diablo Range District
1034,74.1020278930664,128.85800170898438,99.73669278252612,11.933446667534355,2023-06-02,Gold Fields District
2026,32.01801681518555,170.04200744628906,113.16479462693437,15.871188446560982,2023-06-02,Great Basin District
2522,61.43001174926758,151.0699920654297,120.51739604210854,13.794490808439571,2023-06-02,Inland Empire District
3514,51.349998474121094,112.87398529052734,90.71214841412328,9.09555294412064,2023-06-02,Monterey District
3762,50.48598098754883,108.2659912109375,80.53490454813404,8.132439035599129,2023-06-02,North Coast Redwoods District
1282,37.2020263671875,189.23001098632812,94.77356754496027,12.994523293440471,2023-06-02,Northern Buttes District
4010,38.75,126.84200286865234,95.70481075344888,12.410005476621139,2023-06-02,Oceano Dunes District
1530,79.35799407958984,149.4499969482422,125.29023848385927,10.625354275780811,2023-06-02,Ocotillo Wells District
4258,52.285980224609375,114.71002197265625,93.28163504189256,10.490814904166317,2023-06-02,Orange Coast District
4506,42.349998474121094,107.8340072631836,91.70329965606192,6.0264863174538466,2023-06-02,San Diego Coast District
4754,43.826011657714844,126.05000305175781,102.05060667948102,10.82418500389391,2023-06-02,San Luis Obispo Coast District
5002,52.826011657714844,112.40602111816406,82.89759507381258,10.160219385661696,2023-06-02,Santa Cruz District
1778,30.506023406982422,164.75,88.4606320986322,21.38589143870899,2023-06-02,Sierra District
2274,58.261993408203125,110.42601013183594,84.70330882352941,9.19076645015977,2023-06-02,Sonoma-Mendocino Coast District
2933,49.9100227355957,128.17398071289062,102.96054592251423,10.054949653117617,2023-06-10,Angeles District
3181,41.95399856567383,121.36998748779297,92.51427363320533,11.311850223482022,2023-06-10,Bay Area District
205,83.17398834228516,124.28598022460938,107.18410228898426,7.359250373790598,2023-06-10,Capital District
453,0.049999237060546875,138.97398376464844,100.27109058134295,20.657524099249052,2023-06-10,Central Valley District
3429,47.714019775390625,125.40196990966797,95.60983063797275,8.285924899584847,2023-06-10,Channel Coast District
701,76.65799713134766,136.63400268554688,107.37978912978913,13.761013055200992,2023-06-10,Colorado Desert District
949,58.189979553222656,131.2340087890625,102.62081117843452,10.564055474693927,2023-06-10,Diablo Range District
1197,77.41401672363281,131.19796752929688,103.59237891737892,12.913150517485667,2023-06-10,Gold Fields District
2189,27.302026748657227,169.0340118408203,114.3908559667228,15.38577176188689,2023-06-10,Great Basin District
2685,58.58597946166992,156.47000122070312,121.33203930725823,12.790023494693342,2023-06-10,Inland Empire District
3677,59.2340087890625,112.65799713134766,92.72917742768595,9.244303565417825,2023-06-10,Monterey District
3925,54.230010986328125,115.61002349853516,82.95489275835487,8.649268334239752,2023-06-10,North Coast Redwoods District
1445,36.19397735595703,157.9819793701172,96.0718273581622,13.134192277668914,2023-06-10,Northern Buttes District
4173,71.33000946044922,124.46598815917969,96.05019946808511,10.893501152022843,2023-06-10,Oceano Dunes District
1693,81.87798309326172,152.25799560546875,125.00406918752267,10.323774160365078,2023-06-10,Ocotillo Wells District
4421,45.01401901245117,126.01402282714844,100.2094850782779,9.587318782723996,2023-06-10,Orange Coast District
4669,68.2340087890625,114.63800811767578,99.49412468336617,6.07590679753797,2023-06-10,San Diego Coast District
4917,65.13800811767578,132.16998291015625,103.00773552030762,11.406580166016768,2023-06-10,San Luis Obispo Coast District
5165,58.08198165893555,113.30602264404297,83.68840174129353,10.174068579672717,2023-06-10,Santa Cruz District
1941,-11.830009460449219,147.75799560546875,88.61043580778924,18.19895247135424,2023-06-10,Sierra District
2437,34.214019775390625,112.01002502441406,82.9285311735154,11.280100123007378,2023-06-10,Sonoma-Mendocino Coast District
2848,77.08998107910156,118.59797668457031,101.34995106641469,9.17569057569172,2023-06-18,Angeles District
3096,59.01801681518555,114.63800811767578,91.98188830747023,9.166520208649219,2023-06-18,Bay Area District
120,86.01802062988281,118.20197296142578,103.42629351454458,6.493969497743078,2023-06-18,Capital District
368,36.44600296020508,134.25799560546875,95.127284190965,18.720461998324936,2023-06-18,Central Valley District
3344,70.61002349853516,121.94599914550781,92.39070492825951,8.11399338073246,2023-06-18,Channel Coast District
616,78.24200439453125,144.76998901367188,110.27539352539353,13.525269247002958,2023-06-18,Colorado Desert District
864,61.681983947753906,124.46598815917969,99.2404659708498,8.375314129096923,2023-06-18,Diablo Range District
1112,70.96998596191406,123.781982421875,97.73329772079772,13.23263173826853,2023-06-18,Gold Fields District
2104,36.98598098754883,160.322021484375,111.63869488992356,14.780841364822468,2023-06-18,Great Basin District
2600,72.48197937011719,148.65798950195312,123.02624973244342,12.707964818207962,2023-06-18,Inland Empire District
3592,67.26199340820312,113.34200286865234,90.5580161963434,9.287407127125672,2023-06-18,Monterey District
3840,44.90602493286133,105.38597869873047,76.44126054995917,7.447584540906141,2023-06-18,North Coast Redwoods District
1360,25.39397621154785,147.9019775390625,89.16409142793508,12.916514354727731,2023-06-18,Northern Buttes District
4088,79.43000793457031,123.27798461914062,97.30263506355932,9.810385090190637,2023-06-18,Oceano Dunes District
1608,83.46199035644531,146.5699920654297,128.2868833877403,10.254233726632608,2023-06-18,Ocotillo Wells District
4336,82.3819808959961,116.76199340820312,99.70509428223845,8.265975210164116,2023-06-18,Orange Coast District
4584,70.93400573730469,115.82601165771484,102.52091740885054,5.320268013013479,2023-06-18,San Diego Coast District
4832,66.68598175048828,123.781982421875,101.7726591535787,10.03141802304064,2023-06-18,San Luis Obispo Coast District
5080,61.46599197387695,110.06599426269531,82.73279449423815,9.994941414667881,2023-06-18,Santa Cruz District
1856,35.00602340698242,138.11001586914062,85.7921165438714,19.06272088310004,2023-06-18,Sierra District
2352,59.16199493408203,104.08998107910156,79.77284499296586,8.890428938039213,2023-06-18,Sonoma-Mendocino Coast District
2797,59.45000076293945,133.4300079345703,107.58579292178847,8.861915389780716,2023-06-26,Angeles District
3045,58.2979736328125,128.60601806640625,103.50695198046662,11.114274435315108,2023-06-26,Bay Area District
69,93.14600372314453,131.37799072265625,113.72678230805913,7.846425494094006,2023-06-26,Capital District
317,36.87798309326172,146.9659881591797,107.23324864685739,18.72189926031921,2023-06-26,Central Valley District
3293,65.3180160522461,135.3380126953125,100.78664573963019,9.409873697197835,2023-06-26,Channel Coast District
565,87.31401824951172,155.42601013183594,121.70166320166321,14.08055239695909,2023-06-26,Colorado Desert District
813,67.62201690673828,137.4619903564453,110.07334525939177,9.740409158410152,2023-06-26,Diablo Range District
1061,81.66199493408203,136.885986328125,110.27849002849003,12.719445450086935,2023-06-26,Gold Fields District
2053,37.45399856567383,173.64199829101562,124.28052881161086,15.81796895275606,2023-06-26,Great Basin District
2549,80.1500015258789,168.67398071289062,134.27660485298983,12.991986683834092,2023-06-26,Inland Empire District
3541,65.89397430419922,127.27398681640625,100.80503555091488,9.838100260627314,2023-06-26,Monterey District
3789,58.261993408203125,119.89397430419922,92.39686281621181,8.942058549956304,2023-06-26,North Coast Redwoods District
1309,60.06199264526367,149.19796752929688,108.11709631196004,12.850931921750277,2023-06-26,Northern Buttes District
4037,64.41801452636719,135.58998107910156,106.02541475467702,12.2255057732757,2023-06-26,Oceano Dunes District
1557,87.27798461914062,166.6939697265625,137.60658097569822,11.343738166458005,2023-06-26,Ocotillo Wells District
4285,71.54600524902344,119.49797058105469,102.37118123174294,7.315694904202735,2023-06-26,Orange Coast District
4533,78.92601013183594,125.1500015258789,107.04386851645287,6.610539722689201,2023-06-26,San Diego Coast District
4781,69.16999053955078,134.76199340820312,113.2765478761699,11.969655678358803,2023-06-26,San Luis Obispo Coast District
5029,65.53401184082031,118.92201232910156,91.12171317143776,9.074409791109707,2023-06-26,Santa Cruz District
1805,39.61402130126953,163.1300048828125,101.37304776143311,18.697098730223917,2023-06-26,Sierra District
2301,63.2659912109375,120.03800964355469,94.77539961636829,11.400063964944056,2023-06-26,Sonoma-Mendocino Coast District
2821,71.6180191040039,128.71401977539062,108.65383771929825,9.029135645566175,2023-07-04,Angeles District
3069,59.59397506713867,125.86998748779297,100.03626696832579,10.87717903880868,2023-07-04,Bay Area District
93,87.09797668457031,127.09397888183594,108.41215128755364,8.290591311893968,2023-07-04,Capital District
341,39.43400955200195,149.7019805908203,107.07282829621775,16.829436225665056,2023-07-04,Central Valley District
3317,61.93400955200195,134.68997192382812,101.06844272523085,9.705788809794317,2023-07-04,Channel Coast District
589,87.74600219726562,150.74600219726562,120.27965052965052,12.935238928875082,2023-07-04,Colorado Desert District
837,67.73001098632812,136.77798461914062,108.17657223970869,10.38100790784102,2023-07-04,Diablo Range District
1085,79.75399780273438,132.85400390625,108.12653133903135,11.424229443045933,2023-07-04,Gold Fields District
2077,40.83800506591797,178.28598022460938,124.0646357235235,14.654169017950322,2023-07-04,Great Basin District
2573,80.8340072631836,180.4819793701172,132.17174213383666,11.830869623175712,2023-07-04,Inland Empire District
3565,60.673988342285156,128.0659942626953,100.87495031796503,11.26501004142485,2023-07-04,Monterey District
3813,58.873985290527344,122.95399475097656,89.69629865405602,10.877906570007386,2023-07-04,North Coast Redwoods District
1333,64.31002044677734,146.5340118408203,107.34312266106481,12.708148055542846,2023-07-04,Northern Buttes District
4061,76.55000305175781,137.5699920654297,107.5577474417784,12.680754980028325,2023-07-04,Oceano Dunes District
1581,89.51002502441406,162.15798950195312,136.54870556764598,10.532683980760257,2023-07-04,Ocotillo Wells District
4309,78.3499984741211,119.82201385498047,105.3012026239067,7.3528136572415645,2023-07-04,Orange Coast District
4557,77.34200286865234,124.03401184082031,108.14074241580852,6.5434855098984235,2023-07-04,San Diego Coast District
4805,67.1180191040039,139.18997192382812,114.43254586880921,12.453397849601853,2023-07-04,San Luis Obispo Coast District
5053,47.49797439575195,115.61002349853516,87.8917087267991,10.130214265992619,2023-07-04,Santa Cruz District
1829,41.2340087890625,147.18197631835938,104.50563980030435,18.774297041101768,2023-07-04,Sierra District
2325,53.689979553222656,117.48197937011719,89.988280750032,12.72433554268837,2023-07-04,Sonoma-Mendocino Coast District
2787,84.97398376464844,137.4979705810547,117.1883436825054,8.4385013970048,2023-07-12,Angeles District
3035,57.36199188232422,132.63800048828125,107.26622541944795,11.255199432176472,2023-07-12,Bay Area District
59,88.82601165771484,137.6060333251953,115.7689407486886,8.612884739941567,2023-07-12,Capital District
307,44.618019104003906,154.63400268554688,114.13468165952371,16.64320933634853,2023-07-12,Central Valley District
3283,68.16199493408203,140.8459930419922,109.08719405594405,9.68106057866586,2023-07-12,Channel Coast District
555,92.64200592041016,158.3779754638672,128.50228937728937,14.408722847715469,2023-07-12,Colorado Desert District
803,68.37798309326172,155.822021484375,116.1036688893005,10.124155985832928,2023-07-12,Diablo Range District
1051,87.20602416992188,143.0060272216797,116.70935422602089,12.201668429961542,2023-07-12,Gold Fields District
2043,49.261993408203125,186.71002197265625,132.13490444029316,15.28002624936683,2023-07-12,Great Basin District
2539,84.83000946044922,164.4979705810547,140.64967601330972,12.3152025153631,2023-07-12,Inland Empire District
3531,62.834007263183594,135.8779754638672,108.02012564560985,11.3798626047979,2023-07-12,Monterey District
3779,56.96599197387695,127.88597869873047,93.44476440977733,10.466885470999536,2023-07-12,North Coast Redwoods District
1299,64.95799255371094,153.58998107910156,112.92735910741364,13.166993160717011,2023-07-12,Northern Buttes District
4027,77.73800659179688,145.1300048828125,114.67763854571126,12.232006418835695,2023-07-12,Oceano Dunes District
1547,93.61402130126953,165.3619842529297,144.89029062386652,10.810976331156864,2023-07-12,Ocotillo Wells District
4275,84.14600372314453,127.13001251220703,112.20202850877193,6.868206162572616,2023-07-12,Orange Coast District
4523,77.08998107910156,131.12600708007812,115.83466731625835,6.508492602791259,2023-07-12,San Diego Coast District
4771,72.76998901367188,144.8060302734375,120.87278150857416,11.265642559527052,2023-07-12,San Luis Obispo Coast District
5019,62.761993408203125,124.43000793457031,95.61226184758246,9.594043438185452,2023-07-12,Santa Cruz District
1795,45.08597946166992,153.69796752929688,109.95046987212002,18.28542228628519,2023-07-12,Sierra District
2291,60.53001022338867,122.08998107910156,96.9336896088957,11.944439635371065,2023-07-12,Sonoma-Mendocino Coast District
2779,82.56199645996094,139.1540069580078,118.74751046448826,8.41758441160575,2023-07-20,Angeles District
3027,46.777984619140625,138.614013671875,109.1320873961719,11.851797169785378,2023-07-20,Bay Area District
51,86.30602264404297,136.9939727783203,115.19885550786839,9.148853141133717,2023-07-20,Capital District
299,46.66999053955078,157.01002502441406,114.4049728272876,15.497942702645217,2023-07-20,Central Valley District
3275,64.6340103149414,142.61001586914062,109.82399550786124,9.697032350005497,2023-07-20,Channel Coast District
547,96.27798461914062,196.0699920654297,130.9501287001287,14.539794052270437,2023-07-20,Colorado Desert District
795,70.21401977539062,144.62600708007812,115.94850990312828,10.24512143647283,2023-07-20,Diablo Range District
1043,86.8819808959961,142.3939666748047,116.52334995251663,12.12167029019901,2023-07-20,Gold Fields District
2035,49.730010986328125,175.91001892089844,129.99652248886335,15.062219321301788,2023-07-20,Great Basin District
2531,87.1340103149414,177.385986328125,141.2767507929404,12.26361279764989,2023-07-20,Inland Empire District
3523,64.74200439453125,136.95799255371094,108.19636815920398,11.57928718281041,2023-07-20,Monterey District
3771,61.32201385498047,128.21002197265625,91.88004013969521,10.205747791552756,2023-07-20,North Coast Redwoods District
1291,67.36998748779297,153.9140167236328,112.05380420417079,13.156255785052466,2023-07-20,Northern Buttes District
4019,79.75399780273438,144.76998901367188,114.38056144067797,11.839666444002848,2023-07-20,Oceano Dunes District
1539,92.281982421875,206.83401489257812,147.47759113166487,11.422575106184036,2023-07-20,Ocotillo Wells District
4267,84.43400573730469,129.68597412109375,113.63930832927423,7.018937465329062,2023-07-20,Orange Coast District
4515,76.83800506591797,131.9180145263672,115.47668275958578,6.849292423790652,2023-07-20,San Diego Coast District
4763,73.81401824951172,148.8380126953125,120.83783905424868,11.177864734499959,2023-07-20,San Luis Obispo Coast District
5011,55.59797286987305,122.63001251220703,95.67498198847262,9.899614941682595,2023-07-20,Santa Cruz District
1787,50.37798309326172,155.4979705810547,109.6198641108471,16.891357637895954,2023-07-20,Sierra District
2283,65.53401184082031,131.3060302734375,98.23017279928453,12.548888954592167,2023-07-20,Sonoma-Mendocino Coast District
2894,85.58598327636719,134.9779815673828,113.27191043466523,7.709115357800424,2023-07-28,Angeles District
3142,63.5899772644043,129.39797973632812,103.40811550289436,11.005137371130944,2023-07-28,Bay Area District
166,86.59397888183594,126.84200286865234,109.16399171435384,8.132162585370823,2023-07-28,Capital District
414,54.48198318481445,149.73800659179688,107.680554941899,14.320172222511086,2023-07-28,Central Valley District
3390,62.43800735473633,136.31002807617188,106.73459160734357,9.280215113465664,2023-07-28,Channel Coast District
662,92.49797058105469,172.16598510742188,122.94042669042669,13.370277091623858,2023-07-28,Colorado Desert District
910,71.43800354003906,137.4979705810547,109.3830097536885,9.426688143883323,2023-07-28,Diablo Range District
1158,83.13800811767578,130.0819854736328,107.80696818613485,10.461090664909127,2023-07-28,Gold Fields District
2150,58.62201690673828,180.15798950195312,123.91517459405087,14.661569856455767,2023-07-28,Great Basin District
2646,83.03001403808594,190.3459930419922,135.5111400828939,12.899136611825298,2023-07-28,Inland Empire District
3638,66.25399780273438,127.09397888183594,102.60610956452575,9.73914805446676,2023-07-28,Monterey District
3886,62.365989685058594,122.01802062988281,88.9911544040981,10.417396069768557,2023-07-28,North Coast Redwoods District
1406,62.40202713012695,155.31802368164062,108.12056732655361,12.943436951289506,2023-07-28,Northern Buttes District
4134,75.6500015258789,137.1380157470703,112.12625750088246,11.112996249569587,2023-07-28,Oceano Dunes District
1654,92.78598022460938,178.0699920654297,140.37026206021037,10.481180722262986,2023-07-28,Ocotillo Wells District
